,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,....controller.ParceriaExternaController.buscarParceiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....controller.ParceriaExternaController.buscarParceriasExternas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,0,,,,6,,,2,4,0,,,,6,1,0,4,5,2,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,....controller.ParceriaExternaController.deletarParceriaExterna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,12,,,,0,,,,12,,,5,7,0,,,,6,2,0,5,7,3,,,6,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,....controller.ParceriaExternaController.novaParceriaExterna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,34,,,,4,,,,30,,,4,24,0,,,,8,6,1,18,24,2,,,23,,,6,6,6,1,4,,,,,0,,2,0,,,0.00,6,6,6,1
Public Class,....controller.ParecerController,2,2,2,1,15,0,14,0,1,14,14,0,,0,0,,,,5,1,,,,5,5,0,0,0,5,,94,,,,13,,,,81,,,14,55,0,,,,,,,44,58,7,,,51,,,,,,,,4,4,4,1,,1,2,,0,0,0.00,13,13,13,5
Public Method,....controller.ParecerController.atribuirParecerista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,19,,,,0,,,,19,,,1,15,0,,,,6,4,1,11,15,1,,,14,,,4,4,4,1,2,,,,,0,,2,0,,,0.00,4,4,4,1
Public Method,....controller.ParecerController.atribuirRelator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,19,,,,0,,,,19,,,1,15,0,,,,6,4,1,11,15,1,,,14,,,4,4,4,1,2,,,,,0,,2,0,,,0.00,4,4,4,1
Public Method,....controller.ParecerController.emitirParecerRelator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,,,,1,,,,13,,,1,10,0,,,,4,2,0,8,10,1,,,9,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,....controller.ParecerController.emitirParecerTecnico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,13,,,,0,,,,13,,,1,10,0,,,,4,2,0,8,10,1,,,9,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,....controller.ParecerController.solicitarResolucaoPendenciasParecer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10,,,,2,,,,8,,,2,5,0,,,,3,1,0,5,6,1,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
